@timestamp,price,uid
2021/3/30 8:41,1584,83133323
2021/3/30 8:37,48,88232093
2021/3/30 8:36,48,17352523
2021/3/30 8:36,240,17352523
2021/3/30 8:35,8,88232093
2021/3/30 8:32,240,88219613
2021/3/30 8:30,240,88089623
2021/3/30 8:30,48,88219613
2021/3/30 8:29,8,88045793
2021/3/30 8:29,48,88206783
2021/3/30 8:24,544,74430113
2021/3/30 8:19,48,88231363
2021/3/30 8:15,240,88230973
2021/3/30 8:14,48,88011323
2021/3/30 8:13,48,88087773
2021/3/30 8:12,48,87313093
2021/3/30 8:12,1024,3718793
2021/3/30 8:11,1024,3718793
2021/3/30 8:10,240,70294273
2021/3/30 8:09,240,66567423
2021/3/30 8:04,240,87234283
2021/3/30 8:01,240,85936533
2021/3/30 8:00,544,60570843
2021/3/30 8:00,48,88213213
2021/3/30 8:00,544,86698383
2021/3/30 7:59,48,87234283
2021/3/30 7:58,240,87874393
2021/3/30 7:58,48,67256413
2021/3/30 7:58,8,8949793
2021/3/30 7:58,240,87874393
2021/3/30 7:58,8,8949793
2021/3/30 7:57,8,8949793
2021/3/30 7:57,48,8949793
2021/3/30 7:55,544,22601883
2021/3/30 7:54,544,88030163
2021/3/30 7:51,8,88221353
2021/3/30 7:50,240,88158043
2021/3/30 7:49,8,88087773
2021/3/30 7:48,1584,60570843
2021/3/30 7:47,5184,60570843
2021/3/30 7:46,48,85295553
2021/3/30 7:46,240,88030163
2021/3/30 7:44,8,88075663
2021/3/30 7:42,48,1588813
2021/3/30 7:41,8,88205053
2021/3/30 7:40,544,1588813
2021/3/30 7:40,48,20518673
2021/3/30 7:38,1584,88030163
2021/3/30 7:35,8,86290823
2021/3/30 7:34,8,86538173
2021/3/30 7:26,240,87401323
2021/3/30 7:20,8,55268493
2021/3/30 7:19,1024,58104413
2021/3/30 7:16,48,88220193
2021/3/30 7:16,48,87381573
2021/3/30 7:13,8,73841883
2021/3/30 7:13,8,73841883
2021/3/30 7:13,48,73841883
2021/3/30 7:10,544,88222663
2021/3/30 7:07,8,87684473
2021/3/30 7:05,240,85957543
2021/3/30 7:03,240,86597863
2021/3/30 7:02,48,59753633
2021/3/30 6:59,48,88225383
2021/3/30 6:58,240,87814313
2021/3/30 6:54,544,70441233
2021/3/30 6:52,544,9641333
2021/3/30 6:49,240,85294503
2021/3/30 6:48,48,20002803
2021/3/30 6:46,8,84810773
2021/3/30 6:45,48,20002803
2021/3/30 6:45,48,88224423
2021/3/30 6:45,8,84810773
2021/3/30 6:44,8,84810773
2021/3/30 6:42,48,87184193
2021/3/30 6:41,48,43189133
2021/3/30 6:39,48,88208923
2021/3/30 6:38,48,5451923
2021/3/30 6:38,544,88030163
2021/3/30 6:37,48,87388213
2021/3/30 6:34,48,75780473
2021/3/30 6:34,48,75780473
2021/3/30 6:34,48,75780473
2021/3/30 6:34,200,75780473
2021/3/30 6:28,48,88092943
2021/3/30 6:27,240,23885213
2021/3/30 6:25,48,79778283
2021/3/30 6:25,240,59801013
2021/3/30 6:13,48,86756083
2021/3/30 6:12,8,84995103
2021/3/30 6:10,48,88113393
2021/3/30 6:09,48,36073713
2021/3/30 6:09,48,36073713
2021/3/30 6:07,48,88220993
2021/3/30 6:05,48,45752593
2021/3/30 6:05,48,45752593
2021/3/30 6:04,544,51633963
2021/3/30 6:04,8,45752593
2021/3/30 5:57,8,88199913
2021/3/30 5:37,8,38570323
2021/3/30 5:37,544,13078633
2021/3/30 5:33,48,85485853
2021/3/30 5:33,240,85291143
2021/3/30 5:32,8,80800333
2021/3/30 5:31,8,85485853
2021/3/30 5:16,240,12172753
2021/3/30 5:16,48,85710763
2021/3/30 5:11,8,88221063
2021/3/30 5:10,48,88220683
2021/3/30 5:10,200,64869663
2021/3/30 5:09,8,83772363
2021/3/30 4:56,48,88207553
2021/3/30 4:47,8,88031013
2021/3/30 4:45,240,86000713
2021/3/30 4:42,48,79181853
2021/3/30 4:36,48,86000713
2021/3/30 4:35,240,83772363
2021/3/30 4:35,200,83772363
2021/3/30 4:35,48,83772363
2021/3/30 4:35,48,88216403
2021/3/30 4:35,8,83772363
2021/3/30 4:34,8,83772363
2021/3/30 4:30,8,88220793
2021/3/30 4:29,240,88079503
2021/3/30 4:29,48,19680763
2021/3/30 4:26,48,88220683
2021/3/30 4:25,8,2219353
2021/3/30 4:18,544,87378643
2021/3/30 4:17,48,88220213
2021/3/30 4:07,48,87316113
2021/3/30 3:47,48,88219613
2021/3/30 3:40,48,7317253
2021/3/30 3:28,48,87324483
2021/3/30 3:27,200,87324483
2021/3/30 3:16,240,75144103
2021/3/30 3:16,48,88192373
2021/3/30 3:15,48,2650393
2021/3/30 3:14,240,85729253
2021/3/30 3:00,1024,85473043
2021/3/30 2:56,240,86347823
2021/3/30 2:45,8,88208733
2021/3/30 2:44,48,88208733
2021/3/30 2:44,48,88199203
2021/3/30 2:40,240,87103453
2021/3/30 2:40,240,83248603
2021/3/30 2:27,8,87993113
2021/3/30 2:24,8,88216843
2021/3/30 2:24,200,88215423
2021/3/30 2:20,48,87993883
2021/3/30 2:19,240,87103453
2021/3/30 2:19,240,88217973
2021/3/30 2:17,48,83151463
2021/3/30 2:17,544,83151463
2021/3/30 2:13,240,84479653
2021/3/30 2:13,240,5482663
2021/3/30 2:13,544,87103453
2021/3/30 2:13,240,5482663
2021/3/30 2:11,48,88217623
2021/3/30 2:10,8,79278673
2021/3/30 2:09,8,88037223
2021/3/30 2:07,48,88036343
2021/3/30 2:04,48,85374173
2021/3/30 2:04,48,88218003
2021/3/30 2:03,8,86577793
2021/3/30 2:02,8,86577793
2021/3/30 1:54,8,13058643
2021/3/30 1:54,48,88217023
2021/3/30 1:49,48,83178213
2021/3/30 1:49,544,83178213
2021/3/30 1:48,1024,83151463
2021/3/30 1:44,48,87992493
2021/3/30 1:44,8,83411873
2021/3/30 1:44,8,83411873
2021/3/30 1:43,544,21936903
2021/3/30 1:40,8,12005003
2021/3/30 1:35,240,88055903
2021/3/30 1:33,240,88210473
2021/3/30 1:33,1024,87320943
2021/3/30 1:33,48,88184223
2021/3/30 1:31,48,21990003
2021/3/30 1:30,240,23044363
2021/3/30 1:28,48,88040883
2021/3/30 1:27,8,88184223
2021/3/30 1:26,240,88186233
2021/3/30 1:25,8,55241453
2021/3/30 1:20,240,82647353
2021/3/30 1:20,240,88202663
2021/3/30 1:18,8,88202663
2021/3/30 1:17,240,87069723
2021/3/30 1:16,240,87987253
2021/3/30 1:16,48,88005153
2021/3/30 1:14,8,88203613
2021/3/30 1:13,240,88212133
2021/3/30 1:11,8,87987253
2021/3/30 1:10,48,88182553
2021/3/30 1:10,8,82691653
2021/3/30 1:09,48,82691653
2021/3/30 1:07,8,85547363
2021/3/30 1:06,48,82691653
2021/3/30 1:05,48,88119503
2021/3/30 1:04,48,87320243
2021/3/30 1:04,544,85607113
2021/3/30 1:04,544,85729253
2021/3/30 1:03,48,87320243
2021/3/30 1:03,48,87471543
2021/3/30 1:02,544,87981263
2021/3/30 1:02,8,46525593
2021/3/30 1:02,240,87450093
2021/3/30 1:02,5184,88215703
2021/3/30 1:02,240,88215703
2021/3/30 1:02,8,88205613
2021/3/30 1:00,240,88177443
2021/3/30 1:00,48,88214023
2021/3/30 0:59,48,88213593
2021/3/30 0:59,48,88211323
2021/3/30 0:57,240,76464263
2021/3/30 0:56,48,88212653
2021/3/30 0:55,240,88201263
2021/3/30 0:54,48,88091723
2021/3/30 0:54,8,87694983
2021/3/30 0:53,48,88213463
2021/3/30 0:50,48,85234443
2021/3/30 0:50,48,54166823
2021/3/30 0:50,48,85234443
2021/3/30 0:47,240,82691653
2021/3/30 0:46,48,88208863
2021/3/30 0:46,8,39268623
2021/3/30 0:44,48,88212923
2021/3/30 0:43,48,87027553
2021/3/30 0:43,48,82467793
2021/3/30 0:43,240,85234443
2021/3/30 0:42,8,88091723
2021/3/30 0:42,8,88007303
2021/3/30 0:42,48,87982593
2021/3/30 0:41,240,80442813
2021/3/30 0:39,200,24976573
2021/3/30 0:38,48,88212533
2021/3/30 0:36,48,88211463
2021/3/30 0:34,8,76464263
2021/3/30 0:33,48,88197703
2021/3/30 0:33,240,85294653
2021/3/30 0:33,240,39621843
2021/3/30 0:33,240,85294653
2021/3/30 0:32,8,21144273
2021/3/30 0:31,8,88209763
2021/3/30 0:31,48,87736973
2021/3/30 0:31,8,88209763
2021/3/30 0:30,8,88209763
2021/3/30 0:30,8,88209763
2021/3/30 0:29,8,88209763
2021/3/30 0:29,240,8765153
2021/3/30 0:27,240,87988383
2021/3/30 0:26,48,88067713
2021/3/30 0:25,8,84904693
2021/3/30 0:25,8,86717823
2021/3/30 0:23,240,86852043
2021/3/30 0:23,240,86460583
2021/3/30 0:21,8,87982593
2021/3/30 0:21,48,88134753
2021/3/30 0:21,48,88212003
2021/3/30 0:16,240,88195683
2021/3/30 0:14,48,88195683
2021/3/30 0:14,8,58861563
2021/3/30 0:14,240,88030163
2021/3/30 0:14,8,58861563
2021/3/30 0:13,8,58861563
2021/3/30 0:13,8,58861563
2021/3/30 0:12,240,82419653
2021/3/30 0:12,48,88133773
2021/3/30 0:11,240,82419653
2021/3/30 0:09,48,86609043
2021/3/30 0:07,8,25923683
2021/3/30 0:04,8,87747233
2021/3/30 0:03,8,87747233
2021/3/30 0:03,8,87747233
2021/3/30 0:02,48,37036483
2021/3/30 0:02,8,82657513
2021/3/30 0:02,240,86589893
2021/3/30 0:00,48,83491673
2021/3/30 0:00,8,80765353
2021/3/29 23:59,48,86301253
2021/3/29 23:59,48,81620423
2021/3/29 23:59,8,80765353
2021/3/29 23:58,48,27143853
2021/3/29 23:58,48,27143853
2021/3/29 23:58,8,81620423
2021/3/29 23:57,48,87199693
2021/3/29 23:54,48,86278503
2021/3/29 23:54,1024,88207813
2021/3/29 23:53,8,86278503
2021/3/29 23:52,240,86951383
2021/3/29 23:51,1584,24976573
2021/3/29 23:51,8,87976063
2021/3/29 23:51,8,87976063
2021/3/29 23:51,48,22853623
2021/3/29 23:51,200,87279313
2021/3/29 23:50,48,86951383
2021/3/29 23:48,240,87940693
2021/3/29 23:48,240,80463603
2021/3/29 23:48,48,82963773
2021/3/29 23:48,544,88104113
2021/3/29 23:45,48,82587623
2021/3/29 23:44,240,87722963
2021/3/29 23:44,8,88121163
2021/3/29 23:44,48,87340123
2021/3/29 23:42,240,85701103
2021/3/29 23:42,240,82082723
2021/3/29 23:40,544,87722963
2021/3/29 23:39,48,87920753
2021/3/29 23:39,240,78200653
2021/3/29 23:38,240,86219993
2021/3/29 23:38,48,79321053
2021/3/29 23:37,240,88207693
2021/3/29 23:36,8,78704213
2021/3/29 23:36,48,88177443
2021/3/29 23:36,240,87852153
2021/3/29 23:36,48,87348103
2021/3/29 23:36,200,88177443
2021/3/29 23:35,48,86253853
2021/3/29 23:35,48,88031163
2021/3/29 23:34,48,24732283
2021/3/29 23:33,8,82885063
2021/3/29 23:33,240,72413053
2021/3/29 23:32,48,84598093
2021/3/29 23:32,48,7818963
2021/3/29 23:31,240,87320243
2021/3/29 23:31,200,24732283
2021/3/29 23:30,8,84598093
2021/3/29 23:30,8,87975673
2021/3/29 23:29,240,21748403
2021/3/29 23:29,8,88203873
2021/3/29 23:29,8,88112523
2021/3/29 23:29,48,87982613
2021/3/29 23:28,240,86184693
2021/3/29 23:28,8,85280743
2021/3/29 23:28,48,88135303
2021/3/29 23:28,8,85280743
2021/3/29 23:28,48,72413053
2021/3/29 23:27,48,85280743
2021/3/29 23:27,48,88205753
2021/3/29 23:27,544,85729253
2021/3/29 23:26,200,88205753
2021/3/29 23:26,8,72413053
2021/3/29 23:26,48,85280743
2021/3/29 23:26,8,16388213
2021/3/29 23:26,48,88134733
2021/3/29 23:25,8,88069253
2021/3/29 23:25,48,8588753
2021/3/29 23:25,48,85280743
2021/3/29 23:24,240,85280743
2021/3/29 23:24,48,85330913
2021/3/29 23:23,48,88204093
2021/3/29 23:23,8,87806993
2021/3/29 23:22,200,44323243
2021/3/29 23:22,48,88070723
2021/3/29 23:20,48,86754933
2021/3/29 23:20,1024,1013363
2021/3/29 23:20,48,85543543
2021/3/29 23:19,544,1109023
2021/3/29 23:19,48,88076903
2021/3/29 23:18,48,88190483
2021/3/29 23:16,48,71434673
2021/3/29 23:15,48,88200183
2021/3/29 23:15,48,71434673
2021/3/29 23:15,240,83253193
2021/3/29 23:14,8,85280743
2021/3/29 23:13,544,87279313
2021/3/29 23:13,8,85280743
2021/3/29 23:13,8,85280743
2021/3/29 23:12,1024,44323243
2021/3/29 23:11,8,1000583
2021/3/29 23:11,8,88200183
2021/3/29 23:11,48,2859153
2021/3/29 23:11,240,86182513
2021/3/29 23:10,48,85280743
2021/3/29 23:10,240,13489043
2021/3/29 23:09,8,66624403
2021/3/29 23:08,48,88181183
2021/3/29 23:08,544,87988323
2021/3/29 23:07,48,87958603
2021/3/29 23:07,48,88078473
2021/3/29 23:06,48,86155833
2021/3/29 23:05,48,87118163
2021/3/29 23:03,8,26443083
2021/3/29 23:03,8,86268893
2021/3/29 23:00,240,85287913
2021/3/29 22:57,200,87751743
2021/3/29 22:56,240,88197043
2021/3/29 22:56,48,87312933
2021/3/29 22:56,8,88055903
2021/3/29 22:55,48,88185533
2021/3/29 22:55,8,88055903
2021/3/29 22:55,48,88055903
2021/3/29 22:55,240,88055903
2021/3/29 22:54,48,23582223
2021/3/29 22:53,48,88192223
2021/3/29 22:51,48,83984523
2021/3/29 22:51,48,87977563
2021/3/29 22:51,544,21949243
2021/3/29 22:50,240,82288273
2021/3/29 22:49,240,1032273
2021/3/29 22:49,1024,82082723
2021/3/29 22:49,48,87633093
2021/3/29 22:48,8,86326143
2021/3/29 22:48,8,88193203
2021/3/29 22:48,240,87894753
2021/3/29 22:48,8,86326143
2021/3/29 22:48,48,86326143
2021/3/29 22:48,48,86326143
2021/3/29 22:47,48,87596133
2021/3/29 22:47,48,86326143
2021/3/29 22:47,544,86326143
2021/3/29 22:45,8,48117213
2021/3/29 22:44,48,88193643
2021/3/29 22:44,48,88052753
2021/3/29 22:43,48,87767763
2021/3/29 22:42,240,87662103
2021/3/29 22:41,48,12161873
2021/3/29 22:41,8,71151203
2021/3/29 22:39,240,82523503
2021/3/29 22:39,8,14128853
2021/3/29 22:39,48,86170693
2021/3/29 22:38,48,88045773
2021/3/29 22:38,48,82523503
2021/3/29 22:38,240,27122593
2021/3/29 22:38,240,82523503
2021/3/29 22:37,48,87985553
2021/3/29 22:37,48,88188813
2021/3/29 22:36,8,58861563
2021/3/29 22:35,48,87581963
2021/3/29 22:33,240,38460033
2021/3/29 22:33,8,60366173
2021/3/29 22:32,240,88190323
2021/3/29 22:31,8,88188423
2021/3/29 22:30,240,79470593
2021/3/29 22:30,48,5242433
2021/3/29 22:30,544,53849033
2021/3/29 22:30,8,88070723
2021/3/29 22:30,8,84103833
2021/3/29 22:29,544,85729253
2021/3/29 22:29,48,83467173
2021/3/29 22:27,48,88188473
2021/3/29 22:23,48,9838013
2021/3/29 22:23,48,88024803
2021/3/29 22:22,8,88192993
2021/3/29 22:22,240,88006783
2021/3/29 22:22,48,88042023
2021/3/29 22:21,8,87257383
2021/3/29 22:20,240,88006783
2021/3/29 22:20,8,88183973
2021/3/29 22:19,8,88183973
2021/3/29 22:19,8,85295033
2021/3/29 22:18,8,88006783
2021/3/29 22:18,240,87651513
2021/3/29 22:18,8,58648323
2021/3/29 22:18,8,85295033
2021/3/29 22:17,8,85295033
2021/3/29 22:17,8,88042023
2021/3/29 22:15,48,87651513
2021/3/29 22:15,544,85295033
2021/3/29 22:15,8,85425053
2021/3/29 22:14,48,85425053
2021/3/29 22:14,48,87976373
2021/3/29 22:13,48,69196653
2021/3/29 22:13,8,50553023
2021/3/29 22:13,48,87993903
2021/3/29 22:13,48,50553023
2021/3/29 22:12,8,88178893
2021/3/29 22:12,48,86190493
2021/3/29 22:12,48,38312613
2021/3/29 22:11,200,87993903
2021/3/29 22:10,48,88102763
2021/3/29 22:09,200,83170313
2021/3/29 22:09,48,88177243
2021/3/29 22:09,48,87992653
2021/3/29 22:08,8,86579313
2021/3/29 22:07,544,87979423
2021/3/29 22:06,48,88157993
2021/3/29 22:05,240,85925823
2021/3/29 22:05,8,87312933
2021/3/29 22:05,48,88145553
2021/3/29 22:04,48,82390333
2021/3/29 22:04,48,87982073
2021/3/29 22:03,48,87990623
2021/3/29 22:03,240,77149593
2021/3/29 22:01,8,58648323
2021/3/29 22:01,544,87865203
2021/3/29 22:01,1024,87992653
2021/3/29 22:00,240,84878023
2021/3/29 21:59,240,85671293
2021/3/29 21:59,48,86103133
2021/3/29 21:59,48,88185643
2021/3/29 21:59,48,86103133
2021/3/29 21:58,48,87557433
2021/3/29 21:58,200,69270553
2021/3/29 21:58,48,53910963
2021/3/29 21:57,240,55973613
2021/3/29 21:56,48,79900573
2021/3/29 21:55,48,79900573
2021/3/29 21:55,544,85473703
2021/3/29 21:55,48,87132493
2021/3/29 21:55,48,88177433
2021/3/29 21:54,48,87951053
2021/3/29 21:54,48,83355563
2021/3/29 21:53,48,73841883
2021/3/29 21:53,240,84760913
2021/3/29 21:52,544,10644073
2021/3/29 21:52,48,87885633
2021/3/29 21:52,1024,55973613
2021/3/29 21:52,8,88170803
2021/3/29 21:52,48,80322323
2021/3/29 21:51,48,86008873
2021/3/29 21:51,544,10644073
2021/3/29 21:51,240,24038683
2021/3/29 21:51,240,84760913
2021/3/29 21:50,8,67167373
2021/3/29 21:50,200,55973613
2021/3/29 21:49,8,88170803
2021/3/29 21:49,48,87355473
2021/3/29 21:49,240,86409843
2021/3/29 21:48,8,88160143
2021/3/29 21:48,8,85013263
2021/3/29 21:48,8,88171273
2021/3/29 21:48,8,85013263
2021/3/29 21:48,8,80322323
2021/3/29 21:47,48,87355473
2021/3/29 21:46,1024,87772043
2021/3/29 21:46,240,86265723
2021/3/29 21:46,48,19685083
2021/3/29 21:45,48,33389063
2021/3/29 21:45,48,19685083
2021/3/29 21:45,240,88164373
2021/3/29 21:44,240,88035803
2021/3/29 21:44,240,50553023
2021/3/29 21:43,240,87227383
2021/3/29 21:43,8,88035803
2021/3/29 21:43,544,79752493
2021/3/29 21:43,8,88141963
2021/3/29 21:43,48,86543243
2021/3/29 21:43,1024,56743513
2021/3/29 21:43,8,13394863
2021/3/29 21:42,8,13394863
2021/3/29 21:42,48,83045323
2021/3/29 21:41,8,87667903
2021/3/29 21:41,240,88000753
2021/3/29 21:38,48,86057753
2021/3/29 21:37,240,88166523
2021/3/29 21:37,8,3961913
2021/3/29 21:36,8,3961913
2021/3/29 21:36,48,3961913
2021/3/29 21:33,8,88149463
2021/3/29 21:33,8,87804983
2021/3/29 21:31,8,77254403
2021/3/29 21:31,48,83418263
2021/3/29 21:31,48,88173233
2021/3/29 21:31,8,77254403
2021/3/29 21:30,240,88166123
2021/3/29 21:29,240,88093483
2021/3/29 21:29,8,59659583
2021/3/29 21:27,48,82439173
2021/3/29 21:27,240,82439173
2021/3/29 21:27,48,88007583
2021/3/29 21:26,48,88093483
2021/3/29 21:25,200,88093483
2021/3/29 21:25,1024,4230733
2021/3/29 21:24,240,88050643
2021/3/29 21:22,240,87988333
2021/3/29 21:22,8,88023063
2021/3/29 21:21,8,86057383
2021/3/29 21:21,8,86057383
2021/3/29 21:21,48,30015773
2021/3/29 21:21,48,2550733
2021/3/29 21:21,240,87804303
2021/3/29 21:20,8,86057383
2021/3/29 21:20,8,86057383
2021/3/29 21:20,240,87852543
2021/3/29 21:20,48,88087673
2021/3/29 21:19,200,88087673
2021/3/29 21:18,240,88158853
2021/3/29 21:16,8,87413573
2021/3/29 21:16,48,88037523
2021/3/29 21:16,240,85550333
2021/3/29 21:16,48,87413573
2021/3/29 21:13,240,88089123
2021/3/29 21:12,48,83521593
2021/3/29 21:12,48,87942953
2021/3/29 21:11,240,41995293
2021/3/29 21:10,48,87544363
2021/3/29 21:10,48,87974503
2021/3/29 21:10,544,72321793
2021/3/29 21:10,48,88068603
2021/3/29 21:09,48,73239973
2021/3/29 21:09,200,88152223
2021/3/29 21:09,8,12659553
2021/3/29 21:09,544,85733903
2021/3/29 21:08,48,87976663
2021/3/29 21:07,8,84929183
2021/3/29 21:07,8,79257123
2021/3/29 21:07,8,88151843
2021/3/29 21:07,8,1997543
2021/3/29 21:07,240,79257123
2021/3/29 21:06,8,87976663
2021/3/29 21:06,48,7316733
2021/3/29 21:06,8,86147963
2021/3/29 21:06,544,80935313
2021/3/29 21:06,8,88152383
2021/3/29 21:05,8,88151843
2021/3/29 21:05,48,85759863
2021/3/29 21:04,8,1997543
2021/3/29 21:04,8,36660543
2021/3/29 21:04,48,88086003
2021/3/29 21:03,8,87101163
2021/3/29 21:03,48,36233483
2021/3/29 21:02,48,88138413
2021/3/29 21:02,8,86515503
2021/3/29 21:02,240,88141403
2021/3/29 21:01,8,86515503
2021/3/29 21:01,8,88086003
2021/3/29 21:00,240,85823333
2021/3/29 21:00,240,88002083
2021/3/29 21:00,48,88148143
2021/3/29 21:00,240,79257123
2021/3/29 21:00,48,17995083
2021/3/29 20:59,48,19741233
2021/3/29 20:58,48,19741233
2021/3/29 20:58,48,88138373
2021/3/29 20:57,48,4800503
2021/3/29 20:57,8,1997543
2021/3/29 20:57,48,88148453
2021/3/29 20:57,48,88147813
2021/3/29 20:57,48,87767773
2021/3/29 20:56,48,88041813
2021/3/29 20:56,8,87367303
2021/3/29 20:55,48,58296223
2021/3/29 20:55,48,72652313
2021/3/29 20:52,8,77513593
2021/3/29 20:52,8,59889913
2021/3/29 20:51,48,69221843
2021/3/29 20:50,544,76662313
2021/3/29 20:50,48,39471623
2021/3/29 20:50,48,26731553
2021/3/29 20:49,8,59889913
2021/3/29 20:49,8,84123633
2021/3/29 20:48,8,87927763
2021/3/29 20:48,8,82897063
2021/3/29 20:47,48,26857713
2021/3/29 20:46,48,81837893
2021/3/29 20:45,8,87429603
2021/3/29 20:45,8,78258843
2021/3/29 20:45,8,3663563
2021/3/29 20:43,240,76105333
2021/3/29 20:43,48,39471623
2021/3/29 20:43,544,86771153
2021/3/29 20:42,48,76105333
2021/3/29 20:42,48,24029533
2021/3/29 20:41,8,88106073
2021/3/29 20:40,544,77096763
2021/3/29 20:40,240,87979143
2021/3/29 20:40,240,88034393
2021/3/29 20:39,8,16266513
2021/3/29 20:39,240,88144273
2021/3/29 20:38,8,87731633
2021/3/29 20:38,240,82439173
2021/3/29 20:37,48,87947053
2021/3/29 20:37,48,86324823
2021/3/29 20:36,544,82439173
2021/3/29 20:35,48,87552753
2021/3/29 20:34,240,77096763
2021/3/29 20:34,8,84178603
2021/3/29 20:34,48,22317483
2021/3/29 20:33,48,85695673
2021/3/29 20:33,48,79932613
2021/3/29 20:33,48,79932613
2021/3/29 20:33,48,79932613
2021/3/29 20:33,8,81235453
2021/3/29 20:33,8,21302313
2021/3/29 20:32,48,77096763
2021/3/29 20:32,8,81235453
2021/3/29 20:32,200,87968053
2021/3/29 20:32,8,81235453
2021/3/29 20:31,48,88101633
2021/3/29 20:30,48,88099243
2021/3/29 20:30,48,11125303
2021/3/29 20:29,48,82798483
2021/3/29 20:28,8,88101633
2021/3/29 20:28,48,88138473
2021/3/29 20:27,8,88081483
2021/3/29 20:26,8,88081483
2021/3/29 20:26,240,23117723
2021/3/29 20:25,8,88081483
2021/3/29 20:24,240,21647283
2021/3/29 20:24,240,35957503
2021/3/29 20:24,200,82398883
2021/3/29 20:24,48,88101973
2021/3/29 20:23,48,21647283
2021/3/29 20:21,48,21614823
2021/3/29 20:21,8,87586303
2021/3/29 20:21,48,88121503
2021/3/29 20:21,8,3370653
2021/3/29 20:20,48,87749863
2021/3/29 20:20,8,44666473
2021/3/29 20:20,48,85832633
2021/3/29 20:19,8,44666473
2021/3/29 20:19,8,44666473
2021/3/29 20:19,200,88121503
2021/3/29 20:19,1024,13745123
2021/3/29 20:18,8,44666473
2021/3/29 20:17,48,88130353
2021/3/29 20:17,48,44666473
2021/3/29 20:17,48,44666473
2021/3/29 20:16,8,4989103
2021/3/29 20:16,240,82713213
2021/3/29 20:16,8,44666473
2021/3/29 20:15,8,44666473
2021/3/29 20:15,8,44666473
2021/3/29 20:15,8,44666473
2021/3/29 20:15,48,44666473
2021/3/29 20:14,48,88121193
2021/3/29 20:14,240,88094993
2021/3/29 20:13,240,44666473
2021/3/29 20:12,48,87246913
2021/3/29 20:12,48,46583393
2021/3/29 20:11,48,46583393
2021/3/29 20:11,240,88133823
2021/3/29 20:11,240,78450353
2021/3/29 20:11,48,46583393
2021/3/29 20:11,240,88061143
2021/3/29 20:11,240,83825063
2021/3/29 20:11,240,86002953
2021/3/29 20:10,544,46583393
2021/3/29 20:09,8,45244083
2021/3/29 20:09,8,45244083
2021/3/29 20:09,48,2015153
2021/3/29 20:09,8,45244083
2021/3/29 20:09,8,88126613
2021/3/29 20:09,8,45244083
2021/3/29 20:08,48,2571803
2021/3/29 20:07,240,84813103
2021/3/29 20:05,8,88115753
2021/3/29 20:04,240,69960903
2021/3/29 20:01,544,64106623
2021/3/29 20:01,48,59011113
2021/3/29 20:01,8,26857713
2021/3/29 20:00,48,88126233
2021/3/29 19:59,48,13319753
2021/3/29 19:59,48,87549923
2021/3/29 19:58,200,41229073
2021/3/29 19:56,8,87363123
2021/3/29 19:56,8,87363123
2021/3/29 19:55,8,76730663
2021/3/29 19:55,8,85759863
2021/3/29 19:55,48,59011113
2021/3/29 19:54,240,88067143
2021/3/29 19:52,240,41059423
2021/3/29 19:51,8,88073103
2021/3/29 19:51,240,84813103
2021/3/29 19:51,8,4015133
2021/3/29 19:51,8,4015133
2021/3/29 19:51,8,4015133
2021/3/29 19:51,240,88098663
2021/3/29 19:50,544,2723103
2021/3/29 19:49,240,88051333
2021/3/29 19:48,240,86129833
2021/3/29 19:46,8,85602613
2021/3/29 19:41,8,29379993
2021/3/29 19:41,48,88085913
2021/3/29 19:40,5184,88102293
2021/3/29 19:39,48,87466103
2021/3/29 19:39,8,19316503
2021/3/29 19:39,8,88085913
2021/3/29 19:39,544,86771153
2021/3/29 19:37,240,76366823
2021/3/29 19:37,200,88109483
2021/3/29 19:37,544,76366823
2021/3/29 19:37,48,86022253
2021/3/29 19:35,240,85744963
2021/3/29 19:35,48,87753673
2021/3/29 19:34,48,84813103
2021/3/29 19:33,48,87985443
2021/3/29 19:33,200,88097583
2021/3/29 19:33,48,88100383
2021/3/29 19:33,48,88097583
2021/3/29 19:32,48,87914743
2021/3/29 19:32,48,88097583
2021/3/29 19:30,8,68785863
2021/3/29 19:30,8,85371903
2021/3/29 19:29,8,85913383
2021/3/29 19:29,8,85913383
2021/3/29 19:28,200,88097583
2021/3/29 19:27,8,55679343
2021/3/29 19:27,8,85913383
2021/3/29 19:26,48,87987663
2021/3/29 19:26,240,60994173
2021/3/29 19:26,8,86057383
2021/3/29 19:26,48,75849923
2021/3/29 19:25,48,87987663
2021/3/29 19:25,48,87886593
2021/3/29 19:25,48,87386193
2021/3/29 19:25,48,88102163
2021/3/29 19:24,240,88097583
2021/3/29 19:23,8,87386193
2021/3/29 19:23,8,87363123
2021/3/29 19:22,1024,87907523
2021/3/29 19:22,8,30019013
2021/3/29 19:20,8,88015653
2021/3/29 19:18,48,88097673
2021/3/29 19:18,8,36471503
2021/3/29 19:17,48,36471503
2021/3/29 19:17,240,87997423
2021/3/29 19:17,240,87997423
2021/3/29 19:16,8,87932303
2021/3/29 19:15,8,87839113
2021/3/29 19:15,48,85425303
2021/3/29 19:15,48,74409883
2021/3/29 19:14,240,85623443
2021/3/29 19:12,240,88090513
2021/3/29 19:11,240,88090513
2021/3/29 19:11,48,88087543
2021/3/29 19:10,240,88090513
2021/3/29 19:10,8,20206083
2021/3/29 19:10,240,88090513
